"ID","monthdata"
"63","10029_2014_6",0.21374
"64","10029_2014_7",0.21374
"65","10029_2014_6",0.21374
"66","10029_2014_7",0.21374
"67","10029_2014_6",0.21374
"68","10029_2014_7",0.21374
"69","10029_2014_6",0.21374
"70","10029_2014_7",0.21374
"71","10029_2014_6",0.21374
"72","10029_2014_7",0.21374
"73","10029_2014_6",0.21374
"74","10029_2014_7",0.21374
"75","10029_2014_6",0.21374
"76","10029_2014_7",0.21374
"77","10029_2014_6",0.21374
"78","10029_2014_7",0.21374
"79","10029_2014_6",0.21374
"80","10029_2014_7",0.21374
"81","10029_2014_6",0.21374
"82","10029_2014_7",0.21374
"83","10029_2014_6",0.21374
"84","10029_2014_7",0.21374
"85","10029_2014_6",0.21374
"86","10029_2014_7",0.21374
"87","10029_2014_6",0.21374
"88","10029_2014_7",0.21374
"89","10029_2014_6",0.21374
"90","10029_2014_7",0.21374
"91","10029_2014_6",0.21374
"92","10029_2014_7",0.21374
"93","10029_2014_6",0.21374
"94","10029_2014_7",0.21374
"95","10029_2014_6",0.21374
"96","10029_2014_7",0.21374
"97","10029_2014_6",0.21374
"98","10029_2014_7",0.21374
"99","10029_2014_6",0.21374
"100","10029_2014_7",0.21374
"101","10029_2014_6",0.21374
"102","10029_2014_7",0.21374
"103","10029_2014_6",0.21374
"104","10029_2014_7",0.21374
"105","10029_2014_6",0.21374
"106","10029_2014_7",0.21374
"107","10029_2014_6",0.21374
"108","10029_2014_7",0.21374
"109","10029_2014_6",0.21374
"110","10029_2014_7",0.21374
"111","10029_2014_6",0.21374
"112","10029_2014_7",0.21374
"113","10029_2014_6",0.21374
"114","10029_2014_7",0.21374
"115","10029_2014_6",0.21374
"116","10029_2014_7",0.21374
"117","10029_2014_6",0.21374
"118","10029_2014_7",0.21374
"119","10029_2014_6",0.21374
"120","10029_2014_7",0.21374
"121","10029_2014_6",0.21374
"122","10029_2014_7",0.21374
"123","10029_2014_6",0.21374
"124","10029_2014_7",0.21374
"125","10029_2014_6",0.21374
"126","10029_2014_7",0.21374
"127","10029_2014_6",0.21374
"128","10029_2014_7",0.21374
"129","10029_2014_6",0.21374
"130","10029_2014_7",0.21374
"131","10029_2014_6",0.21374
"132","10029_2014_7",0.21374
"133","10029_2014_6",0.21374
"134","10029_2014_7",0.21374
"135","10029_2014_6",0.21374
"136","10029_2014_7",0.21374
"137","10029_2014_6",0.21374
"138","10029_2014_7",0.21374
"139","10029_2014_6",0.21374
"140","10029_2014_7",0.21374
"141","10029_2014_6",0.21374
"142","10029_2014_7",0.21374
"143","10029_2014_6",0.21374
"144","10029_2014_7",0.21374
"145","10029_2014_6",0.21374
"146","10029_2014_7",0.21374
"147","10029_2014_6",0.21374
"148","10029_2014_7",0.21374
"149","10029_2014_6",0.21374
"150","10029_2014_7",0.21374
"151","10029_2014_6",0.21374
"152","10029_2014_7",0.21374
"153","10029_2014_6",0.21374
"154","10029_2014_7",0.21374
"155","10029_2014_6",0.21374
"156","10029_2014_7",0.21374
"157","10029_2014_6",0.21374
"158","10029_2014_7",0.21374
"159","10029_2014_6",0.21374
"160","10029_2014_7",0.21374
"161","10029_2014_6",0.21374
"162","10029_2014_7",0.21374
"163","10029_2014_6",0.21374
"164","10029_2014_7",0.21374
"165","10029_2014_6",0.21374
"166","10029_2014_7",0.21374
"167","10029_2014_6",0.21374
"168","10029_2014_7",0.21374
"169","10029_2014_6",0.21374
"170","10029_2014_7",0.21374
"171","10029_2014_6",0.21374
"172","10029_2014_7",0.21374
"173","10029_2014_6",0.21374
"174","10029_2014_7",0.21374
"175","10029_2014_6",0.21374
"176","10029_2014_7",0.21374
"177","10029_2014_6",0.21374
"178","10029_2014_7",0.21374
"179","10029_2014_6",0.21374
"180","10029_2014_7",0.21374
"181","10029_2014_6",0.21374
"182","10029_2014_7",0.21374
"183","10029_2014_6",0.21374
"184","10029_2014_7",0.21374
"185","10029_2014_6",0.21374
"186","10029_2014_7",0.21374
"187","10029_2014_6",0.21374
"188","10029_2014_7",0.21374
"189","10029_2014_6",0.21374
"190","10029_2014_7",0.21374
"191","10029_2014_6",0.21374
"192","10029_2014_7",0.21374
"193","10029_2014_6",0.21374
"194","10029_2014_7",0.21374
"195","10029_2014_6",0.21374
"196","10029_2014_7",0.21374
"197","10029_2014_6",0.21374
"198","10029_2014_7",0.21374
"199","10029_2014_6",0.21374
"200","10029_2014_7",0.21374
"201","10029_2014_6",0.21374
"202","10029_2014_7",0.21374
"203","10029_2014_6",0.21374
"204","10029_2014_7",0.21374
"205","10029_2014_6",0.21374
"206","10029_2014_7",0.21374
"207","10029_2014_6",0.21374
"208","10029_2014_7",0.21374
"209","10029_2014_6",0.21374
"210","10029_2014_7",0.21374
"211","10029_2014_6",0.21374
"212","10029_2014_7",0.21374
"213","10029_2014_6",0.21374
"214","10029_2014_7",0.21374
"215","10029_2014_6",0.21374
"216","10029_2014_7",0.21374
"217","10029_2014_6",0.21374
"218","10029_2014_7",0.21374
"219","10029_2014_6",0.21374
"220","10029_2014_7",0.21374
"221","10029_2014_6",0.21374
"222","10029_2014_7",0.21374
"223","10029_2014_6",0.21374
"224","10029_2014_7",0.21374
"225","10029_2014_6",0.21374
"226","10029_2014_7",0.21374
"227","10029_2014_6",0.21374
"228","10029_2014_7",0.21374
"229","10029_2014_6",0.21374
"230","10029_2014_7",0.21374
"231","10029_2014_6",0.21374
"232","10029_2014_7",0.21374
"233","10029_2014_6",0.21374
"234","10029_2014_7",0.21374
"235","10029_2014_6",0.21374
"236","10029_2014_7",0.21374
"237","10029_2014_6",0.21374
"238","10029_2014_7",0.21374
"239","10029_2014_6",0.21374
"240","10029_2014_7",0.21374
"241","10029_2014_6",0.21374
"242","10029_2014_7",0.21374
"243","10029_2014_6",0.21374
"244","10029_2014_7",0.21374
"245","10029_2014_6",0.21374
"246","10029_2014_7",0.21374
"247","10029_2014_6",0.21374
"248","10029_2014_7",0.21374
"249","10029_2014_6",0.21374
"250","10029_2014_7",0.21374
"251","10029_2014_6",0.21374
"252","10029_2014_7",0.21374
"253","10029_2014_6",0.21374
"254","10029_2014_7",0.21374
"255","10029_2014_6",0.21374
"256","10029_2014_7",0.21374
"257","10029_2014_6",0.21374
"258","10029_2014_7",0.21374
"259","10029_2014_6",0.21374
"260","10029_2014_7",0.21374
"261","10029_2014_6",0.21374
"262","10029_2014_7",0.21374
"263","10029_2014_6",0.21374
"264","10029_2014_7",0.21374
"265","10029_2014_6",0.21374
"266","10029_2014_7",0.21374
"267","10029_2014_6",0.21374
"268","10029_2014_7",0.21374
"269","10029_2014_6",0.21374
"270","10029_2014_7",0.21374
"271","10029_2014_6",0.21374
"272","10029_2014_7",0.21374
"273","10029_2014_6",0.21374
"274","10029_2014_7",0.21374
"275","10029_2014_6",0.21374
"276","10029_2014_7",0.21374
"277","10029_2014_6",0.21374
"278","10029_2014_7",0.21374
"279","10029_2014_6",0.21374
"280","10029_2014_7",0.21374
"281","10029_2014_6",0.21374
"282","10029_2014_7",0.21374
"283","10029_2014_6",0.21374
"284","10029_2014_7",0.21374
"285","10029_2014_6",0.21374
"286","10029_2014_7",0.21374
"287","10029_2014_6",0.21374
"288","10029_2014_7",0.21374
"289","10029_2014_6",0.21374
"290","10029_2014_7",0.21374
"291","10029_2014_6",0.21374
"292","10029_2014_7",0.21374
"293","10029_2014_6",0.21374
"294","10029_2014_7",0.21374
"295","10029_2014_6",0.21374
"296","10029_2014_7",0.21374
"297","10029_2014_6",0.21374
"298","10029_2014_7",0.21374
"299","10029_2014_6",0.21374
"300","10029_2014_7",0.21374
"301","10029_2014_6",0.21374
"302","10029_2014_7",0.21374
"303","10029_2014_6",0.21374
"304","10029_2014_7",0.21374
"305","10029_2014_6",0.21374
"306","10029_2014_7",0.21374
"307","10029_2014_6",0.21374
"308","10029_2014_7",0.21374
"309","10029_2014_6",0.21374
"310","10029_2014_7",0.21374
"311","10029_2014_6",0.21374
"312","10029_2014_7",0.21374
"313","10029_2014_6",0.21374
"314","10029_2014_7",0.21374
"315","10029_2014_6",0.21374
"316","10029_2014_7",0.21374
"317","10029_2014_6",0.21374
"318","10029_2014_7",0.21374
"319","10029_2014_6",0.21374
"320","10029_2014_7",0.21374
"321","10029_2014_6",0.21374
"322","10029_2014_7",0.21374
"323","10029_2014_6",0.21374
"324","10029_2014_7",0.21374
"325","10029_2014_6",0.21374
"326","10029_2014_7",0.21374
"327","10029_2014_6",0.21374
"328","10029_2014_7",0.21374
"329","10029_2014_6",0.21374
"330","10029_2014_7",0.21374
"331","10029_2014_6",0.21374
"332","10029_2014_7",0.21374
"333","10029_2014_6",0.21374
"334","10029_2014_7",0.21374
"335","10029_2014_6",0.21374
"336","10029_2014_7",0.21374
"337","10029_2014_6",0.21374
"338","10029_2014_7",0.21374
"339","10029_2014_6",0.21374
"340","10029_2014_7",0.21374
"341","10029_2014_6",0.21374
"342","10029_2014_7",0.21374
"343","10029_2014_6",0.21374
"344","10029_2014_7",0.21374
"345","10029_2014_6",0.21374
"346","10029_2014_7",0.21374
"347","10029_2014_6",0.21374
"348","10029_2014_7",0.21374
"349","10029_2014_6",0.21374
"350","10029_2014_7",0.21374
"351","10029_2014_6",0.21374
"352","10029_2014_7",0.21374
"353","10029_2014_6",0.21374
"354","10029_2014_7",0.21374
"355","10029_2014_6",0.21374
"356","10029_2014_7",0.21374
"357","10029_2014_6",0.21374
"358","10029_2014_7",0.21374
"359","10029_2014_6",0.21374
"360","10029_2014_7",0.21374
"361","10029_2014_6",0.21374
"362","10029_2014_7",0.21374
"363","10029_2014_6",0.21374
"364","10029_2014_7",0.21374
"365","10029_2014_6",0.21374
"366","10029_2014_7",0.21374
"367","10029_2014_6",0.21374
"368","10029_2014_7",0.21374
"369","10029_2014_6",0.21374
"370","10029_2014_7",0.21374
"371","10029_2014_6",0.21374
"372","10029_2014_7",0.21374
"373","10029_2014_6",0.21374
"374","10029_2014_7",0.21374
"375","10029_2014_6",0.21374
"376","10029_2014_7",0.21374
"377","10029_2014_6",0.21374
"378","10029_2014_7",0.21374
"379","10029_2014_6",0.21374
"380","10029_2014_7",0.21374
"381","10029_2014_6",0.21374
"382","10029_2014_7",0.21374
"383","10029_2014_6",0.21374
"384","10029_2014_7",0.21374
"385","10029_2014_6",0.21374
"386","10029_2014_7",0.21374
"387","10029_2014_6",0.21374
"388","10029_2014_7",0.21374
"389","10029_2014_6",0.21374
"390","10029_2014_7",0.21374
"391","10029_2014_6",0.21374
"392","10029_2014_7",0.21374
"393","10029_2014_6",0.21374
"394","10029_2014_7",0.21374
"395","10029_2014_6",0.21374
"396","10029_2014_7",0.21374
"397","10029_2014_6",0.21374
"398","10029_2014_7",0.21374
"399","10029_2014_6",0.21374
"400","10029_2014_7",0.21374
"401","10029_2014_6",0.21374
"402","10029_2014_7",0.21374
"403","10029_2014_6",0.21374
"404","10029_2014_7",0.21374
"405","10029_2014_6",0.21374
"406","10029_2014_7",0.21374
"407","10029_2014_6",0.21374
"408","10029_2014_7",0.21374
"409","10029_2014_6",0.21374
"410","10029_2014_7",0.21374
"411","10029_2014_6",0.21374
"412","10029_2014_7",0.21374
"413","10029_2014_6",0.21374
"414","10029_2014_7",0.21374
"415","10029_2014_6",0.21374
"416","10029_2014_7",0.21374
"417","10029_2014_6",0.21374
"418","10029_2014_7",0.21374
"419","10029_2014_6",0.21374
"420","10029_2014_7",0.21374
"421","10029_2014_6",0.21374
"422","10029_2014_7",0.21374
"423","10029_2014_6",0.21374
"424","10029_2014_7",0.21374
"425","10029_2014_6",0.21374
"426","10029_2014_7",0.21374
"427","10029_2014_6",0.21374
"428","10029_2014_7",0.21374
"429","10029_2014_6",0.21374
"430","10029_2014_7",0.21374
"431","10029_2014_6",0.21374
"432","10029_2014_7",0.21374
"433","10029_2014_6",0.21374
"434","10029_2014_7",0.21374
"435","10029_2014_6",0.21374
"436","10029_2014_7",0.21374
"437","10029_2014_6",0.21374
"438","10029_2014_7",0.21374
"439","10029_2014_6",0.21374
"440","10029_2014_7",0.21374
"441","10029_2014_6",0.21374
"442","10029_2014_7",0.21374
"443","10029_2014_6",0.21374
"444","10029_2014_7",0.21374
"445","10029_2014_6",0.21374
"446","10029_2014_7",0.21374
"447","10029_2014_6",0.21374
"448","10029_2014_7",0.21374
"449","10029_2014_6",0.21374
"450","10029_2014_7",0.21374
"451","10029_2014_6",0.21374
"452","10029_2014_7",0.21374
"453","10029_2014_6",0.21374
"454","10029_2014_7",0.21374
"455","10029_2014_6",0.21374
"456","10029_2014_7",0.21374
"457","10029_2014_6",0.21374
"458","10029_2014_7",0.21374
"459","10029_2014_6",0.21374
"460","10029_2014_7",0.21374
"461","10029_2014_6",0.21374
"462","10029_2014_7",0.21374
"463","10029_2014_6",0.21374
"464","10029_2014_7",0.21374
"465","10029_2014_6",0.21374
"466","10029_2014_7",0.21374
"467","10029_2014_6",0.21374
"468","10029_2014_7",0.21374
"469","10029_2014_6",0.21374
"470","10029_2014_7",0.21374
"471","10029_2014_6",0.21374
"472","10029_2014_7",0.21374
"473","10029_2014_6",0.21374
"474","10029_2014_7",0.21374
"475","10029_2014_6",0.21374
"476","10029_2014_7",0.21374
"477","10029_2014_6",0.21374
"478","10029_2014_7",0.21374
"479","10029_2014_6",0.21374
"480","10029_2014_7",0.21374
"481","10029_2014_6",0.21374
"482","10029_2014_7",0.21374
"483","10029_2014_6",0.21374
"484","10029_2014_7",0.21374
"485","10029_2014_6",0.21374
"486","10029_2014_7",0.21374
"487","10029_2014_6",0.21374
"488","10029_2014_7",0.21374
"489","10029_2014_6",0.21374
"490","10029_2014_7",0.21374
"491","10029_2014_6",0.21374
"492","10029_2014_7",0.21374
"493","10029_2014_6",0.21374
"494","10029_2014_7",0.21374
"495","10029_2014_6",0.21374
"496","10029_2014_7",0.21374
"497","10029_2014_6",0.21374
"498","10029_2014_7",0.21374
"499","10029_2014_6",0.21374
"500","10029_2014_7",0.21374
"501","10029_2014_6",0.21374
"502","10029_2014_7",0.21374
"503","10029_2014_6",0.21374
"504","10029_2014_7",0.21374
"505","10029_2014_6",0.21374
"506","10029_2014_7",0.21374
"507","10029_2014_6",0.21374
"508","10029_2014_7",0.21374
"509","10029_2014_6",0.21374
"510","10029_2014_7",0.21374
"511","10029_2014_6",0.21374
"512","10029_2014_7",0.21374
"513","10029_2014_6",0.21374
"514","10029_2014_7",0.21374
"515","10029_2014_6",0.21374
"516","10029_2014_7",0.21374
"517","10029_2014_6",0.21374
"518","10029_2014_7",0.21374
"519","10029_2014_6",0.21374
"520","10029_2014_7",0.21374
"521","10029_2014_6",0.21374
"522","10029_2014_7",0.21374
"523","10029_2014_6",0.21374
"524","10029_2014_7",0.21374
"525","10029_2014_6",0.21374
"526","10029_2014_7",0.21374
"527","10029_2014_6",0.21374
"528","10029_2014_7",0.21374
"529","10029_2014_6",0.21374
"530","10029_2014_7",0.21374
"531","10029_2014_6",0.21374
"532","10029_2014_7",0.21374
"533","10029_2014_6",0.21374
"534","10029_2014_7",0.21374
"535","10029_2014_6",0.21374
"536","10029_2014_7",0.21374
"537","10029_2014_6",0.21374
"538","10029_2014_7",0.21374
"539","10029_2014_6",0.21374
"540","10029_2014_7",0.21374
"541","10029_2014_6",0.21374
"542","10029_2014_7",0.21374
"543","10029_2014_6",0.21374
"544","10029_2014_7",0.21374
"545","10029_2014_6",0.21374
"546","10029_2014_7",0.21374
"547","10029_2014_6",0.21374
"548","10029_2014_7",0.21374
"549","10029_2014_6",0.21374
"550","10029_2014_7",0.21374
"551","10029_2014_6",0.21374
"552","10029_2014_7",0.21374
"553","10029_2014_6",0.21374
"554","10029_2014_7",0.21374
"555","10029_2014_6",0.21374
"556","10029_2014_7",0.21374
"557","10029_2014_6",0.21374
"558","10029_2014_7",0.21374
"559","10029_2014_6",0.21374
"560","10029_2014_7",0.21374
"561","10029_2014_6",0.21374
"562","10029_2014_7",0.21374
"563","10029_2014_6",0.21374
"564","10029_2014_7",0.21374
"565","10029_2014_6",0.21374
"566","10029_2014_7",0.21374
"567","10029_2014_6",0.21374
"568","10029_2014_7",0.21374
"569","10029_2014_6",0.21374
"570","10029_2014_7",0.21374
"571","10029_2014_6",0.21374
"572","10029_2014_7",0.21374
"573","10029_2014_6",0.21374
"574","10029_2014_7",0.21374
"575","10029_2014_6",0.21374
"576","10029_2014_7",0.21374
"577","10029_2014_6",0.21374
"578","10029_2014_7",0.21374
"579","10029_2014_6",0.21374
"580","10029_2014_7",0.21374
"581","10029_2014_6",0.21374
"582","10029_2014_7",0.21374
"583","10029_2014_6",0.21374
"584","10029_2014_7",0.21374
"585","10029_2014_6",0.21374
"586","10029_2014_7",0.21374
"587","10029_2014_6",0.21374
"588","10029_2014_7",0.21374
"589","10029_2014_6",0.21374
"590","10029_2014_7",0.21374
"591","10029_2014_6",0.21374
"592","10029_2014_7",0.21374
"593","10029_2014_6",0.21374
"594","10029_2014_7",0.21374
"595","10029_2014_6",0.21374
"596","10029_2014_7",0.21374
"597","10029_2014_6",0.21374
"598","10029_2014_7",0.21374
"599","10029_2014_6",0.21374
"600","10029_2014_7",0.21374
"601","10029_2014_6",0.21374
"602","10029_2014_7",0.21374
"603","10029_2014_6",0.21374
"604","10029_2014_7",0.21374
"605","10029_2014_6",0.21374
"606","10029_2014_7",0.21374
"607","10029_2014_6",0.21374
"608","10029_2014_7",0.21374
"609","10029_2014_6",0.21374
"610","10029_2014_7",0.21374
"611","10029_2014_6",0.21374
"612","10029_2014_7",0.21374
"613","10029_2014_6",0.21374
"614","10029_2014_7",0.21374
"615","10029_2014_6",0.21374
"616","10029_2014_7",0.21374
"617","10029_2014_6",0.21374
"618","10029_2014_7",0.21374
"619","10029_2014_6",0.21374
"620","10029_2014_7",0.21374
"621","10029_2014_6",0.21374
"622","10029_2014_7",0.21374
"623","10029_2014_6",0.21374
"624","10029_2014_7",0.21374
"625","10029_2014_6",0.21374
"626","10029_2014_7",0.21374
"627","10029_2014_6",0.21374
"628","10029_2014_7",0.21374
"629","10029_2014_6",0.21374
"630","10029_2014_7",0.21374
"631","10029_2014_6",0.21374
"632","10029_2014_7",0.21374
"633","10029_2014_6",0.21374
"634","10029_2014_7",0.21374
"635","10029_2014_6",0.21374
"636","10029_2014_7",0.21374
"637","10029_2014_6",0.21374
"638","10029_2014_7",0.21374
"639","10029_2014_6",0.21374
"640","10029_2014_7",0.21374
"641","10029_2014_6",0.21374
"642","10029_2014_7",0.21374
"643","10029_2014_6",0.21374
"644","10029_2014_7",0.21374
"645","10029_2014_6",0.21374
"646","10029_2014_7",0.21374
"647","10029_2014_6",0.21374
"648","10029_2014_7",0.21374
"649","10029_2014_6",0.21374
"650","10029_2014_7",0.21374
"651","10029_2014_6",0.21374
"652","10029_2014_7",0.21374
"653","10029_2014_6",0.21374
"654","10029_2014_7",0.21374
"655","10029_2014_6",0.21374
"656","10029_2014_7",0.21374
"657","10029_2014_6",0.21374
"658","10029_2014_7",0.21374
"659","10029_2014_6",0.21374
"660","10029_2014_7",0.21374
"661","10029_2014_6",0.21374
"662","10029_2014_7",0.21374
"663","10029_2014_6",0.21374
"664","10029_2014_7",0.21374
"665","10029_2014_6",0.21374
"666","10029_2014_7",0.21374
"667","10029_2014_6",0.21374
"668","10029_2014_7",0.21374
"669","10029_2014_6",0.21374
"670","10029_2014_7",0.21374
"671","10029_2014_6",0.21374
"672","10029_2014_7",0.21374
"673","10029_2014_6",0.21374
"674","10029_2014_7",0.21374
"675","10029_2014_6",0.21374
"676","10029_2014_7",0.21374
"677","10029_2014_6",0.21374
"678","10029_2014_7",0.21374
"679","10029_2014_6",0.21374
"680","10029_2014_7",0.21374
"681","10029_2014_6",0.21374
"682","10029_2014_7",0.21374
"683","10029_2014_6",0.21374
"684","10029_2014_7",0.21374
"685","10029_2014_6",0.21374
"686","10029_2014_7",0.21374
"687","10029_2014_6",0.21374
"688","10029_2014_7",0.21374
"689","10029_2014_6",0.21374
"690","10029_2014_7",0.21374
"691","10029_2014_6",0.21374
"692","10029_2014_7",0.21374
"693","10029_2014_6",0.21374
"694","10029_2014_7",0.21374
"695","10029_2014_6",0.21374
"696","10029_2014_7",0.21374
"697","10029_2014_6",0.21374
"698","10029_2014_7",0.21374
"699","10029_2014_6",0.21374
"700","10029_2014_7",0.21374
"701","10029_2014_6",0.21374
"702","10029_2014_7",0.21374
"703","10029_2014_6",0.21374
"704","10029_2014_7",0.21374
"705","10029_2014_6",0.21374
"706","10029_2014_7",0.21374
"707","10029_2014_6",0.21374
"708","10029_2014_7",0.21374
"709","10029_2014_6",0.21374
"710","10029_2014_7",0.21374
"711","10029_2014_6",0.21374
"712","10029_2014_7",0.21374
"713","10029_2014_6",0.21374
"714","10029_2014_7",0.21374
"715","10029_2014_6",0.21374
"716","10029_2014_7",0.21374
"717","10029_2014_6",0.21374
"718","10029_2014_7",0.21374
"719","10029_2014_6",0.21374
"720","10029_2014_7",0.21374
"721","10029_2014_6",0.21374
"722","10029_2014_7",0.21374
"723","10029_2014_6",0.21374
"724","10029_2014_7",0.21374
"725","10029_2014_6",0.21374
"726","10029_2014_7",0.21374
"727","10029_2014_6",0.21374
"728","10029_2014_7",0.21374
"729","10029_2014_6",0.21374
"730","10029_2014_7",0.21374
"731","10029_2014_6",0.21374
"732","10029_2014_7",0.21374
"733","10029_2014_6",0.21374
"734","10029_2014_7",0.21374
"735","10029_2014_6",0.21374
"736","10029_2014_7",0.21374
"737","10029_2014_6",0.21374
"738","10029_2014_7",0.21374
"739","10029_2014_6",0.21374
"740","10029_2014_7",0.21374
"741","10029_2014_6",0.21374
"742","10029_2014_7",0.21374
"743","10029_2014_6",0.21374
"744","10029_2014_7",0.21374
"745","10029_2014_6",0.21374
"746","10029_2014_7",0.21374
"747","10029_2014_6",0.21374
"748","10029_2014_7",0.21374
"749","10029_2014_6",0.21374
"750","10029_2014_7",0.21374
"751","10029_2014_6",0.21374
"752","10029_2014_7",0.21374
"753","10029_2014_6",0.21374
"754","10029_2014_7",0.21374
"755","10029_2014_6",0.21374
"756","10029_2014_7",0.21374
"757","10029_2014_6",0.21374
"758","10029_2014_7",0.21374
"759","10029_2014_6",0.21374
"760","10029_2014_7",0.21374
"761","10029_2014_6",0.21374
"762","10029_2014_7",0.21374
"763","10029_2014_6",0.21374
"764","10029_2014_7",0.21374
"765","10029_2014_6",0.21374
"766","10029_2014_7",0.21374
"767","10029_2014_6",0.21374
"768","10029_2014_7",0.21374
"769","10029_2014_6",0.21374
"770","10029_2014_7",0.21374
"771","10029_2014_6",0.21374
"772","10029_2014_7",0.21374
"773","10029_2014_6",0.21374
"774","10029_2014_7",0.21374
"775","10029_2014_6",0.21374
"776","10029_2014_7",0.21374
"777","10029_2014_6",0.21374
"778","10029_2014_7",0.21374
"779","10029_2014_6",0.21374
"780","10029_2014_7",0.21374
"781","10029_2014_6",0.21374
"782","10029_2014_7",0.21374
"783","10029_2014_6",0.21374
"784","10029_2014_7",0.21374
"785","10029_2014_6",0.21374
"786","10029_2014_7",0.21374
"787","10029_2014_6",0.21374
"788","10029_2014_7",0.21374
"789","10029_2014_6",0.21374
"790","10029_2014_7",0.21374
"791","10029_2014_6",0.21374
"792","10029_2014_7",0.21374
"793","10029_2014_6",0.21374
"794","10029_2014_7",0.21374
"795","10029_2014_6",0.21374
"796","10029_2014_7",0.21374
"797","10029_2014_6",0.21374
"798","10029_2014_7",0.21374
"799","10029_2014_6",0.21374
"800","10029_2014_7",0.21374
"801","10029_2014_6",0.21374
"802","10029_2014_7",0.21374
"803","10029_2014_6",0.21374
"804","10029_2014_7",0.21374
"805","10029_2014_6",0.21374
"806","10029_2014_7",0.21374
"807","10029_2014_6",0.21374
"808","10029_2014_7",0.21374
"809","10029_2014_6",0.21374
"810","10029_2014_7",0.21374
"811","10029_2014_6",0.21374
"812","10029_2014_7",0.21374
"813","10029_2014_6",0.21374
"814","10029_2014_7",0.21374
"815","10029_2014_6",0.21374
"816","10029_2014_7",0.21374
"817","10029_2014_6",0.21374
"818","10029_2014_7",0.21374
"819","10029_2014_6",0.21374
"820","10029_2014_7",0.21374
"821","10029_2014_6",0.21374
"822","10029_2014_7",0.21374
"823","10029_2014_6",0.21374
"824","10029_2014_7",0.21374
"825","10029_2014_6",0.21374
"826","10029_2014_7",0.21374
"827","10029_2014_6",0.21374
"828","10029_2014_7",0.21374
"829","10029_2014_6",0.21374
"830","10029_2014_7",0.21374
"831","10029_2014_6",0.21374
"832","10029_2014_7",0.21374
"833","10029_2014_6",0.21374
"834","10029_2014_7",0.21374
"835","10029_2014_6",0.21374
"836","10029_2014_7",0.21374
"837","10029_2014_6",0.21374
"838","10029_2014_7",0.21374
"839","10029_2014_6",0.21374
"840","10029_2014_7",0.21374
"841","10029_2014_6",0.21374
"842","10029_2014_7",0.21374
"843","10029_2014_6",0.21374
"844","10029_2014_7",0.21374
"845","10029_2014_6",0.21374
"846","10029_2014_7",0.21374
"847","10029_2014_6",0.21374
"848","10029_2014_7",0.21374
"849","10029_2014_6",0.21374
"850","10029_2014_7",0.21374
"851","10029_2014_6",0.21374
"852","10029_2014_7",0.21374
"853","10029_2014_6",0.21374
"854","10029_2014_7",0.21374
"855","10029_2014_6",0.21374
"856","10029_2014_7",0.21374
"857","10029_2014_6",0.21374
"858","10029_2014_7",0.21374
"859","10029_2014_6",0.21374
"860","10029_2014_7",0.21374
"861","10029_2014_6",0.21374
"862","10029_2014_7",0.21374
"863","10029_2014_6",0.21374
"864","10029_2014_7",0.21374
"865","10029_2014_6",0.21374
"866","10029_2014_7",0.21374
"867","10029_2014_6",0.21374
"868","10029_2014_7",0.21374
"869","10029_2014_6",0.21374
"870","10029_2014_7",0.21374
"871","10029_2014_6",0.21374
"872","10029_2014_7",0.21374
"873","10029_2014_6",0.21374
