"ID","monthdata"
"216","11642_2014_7",0.000167872860505366
"217","11644_2014_6",0.275343363216683
"218","11644_2014_7",0.275343363216683
"219","11645_2014_6",0.000167872860505366
"220","11645_2014_7",0.000167872860505366
"221","11647_2014_6",0.000167872860505366
"222","11647_2014_7",0.000167872860505366
"223","11649_2014_6",0.193694819146622
"224","11649_2014_7",0.193694819146622
"225","11652_2014_6",0.304945793204478
"226","11652_2014_7",0.304945793204478
"227","11653_2014_6",0.000167872860505366
"228","11653_2014_7",0.000167872860505366
"229","11656_2014_6",0.000167872860505366
"230","11656_2014_7",0.000167872860505366
"231","11674_2014_6",0.261135316161929
"232","11674_2014_7",0.261135316161929
"233","11675_2014_6",0.000167872860505366
"234","11675_2014_7",0.000167872860505366
"235","11677_2014_6",0.284499040331672
"236","11677_2014_7",0.284499040331672
"237","11680_2014_6",0.000167872860505366
"238","11680_2014_7",0.000167872860505366
"239","11684_2014_6",0.246272390492371
"240","11684_2014_7",0.246272390492371
"241","11685_2014_6",0.21374
"242","11685_2014_7",0.21374
"243","11686_2014_6",0.163746393339423
"244","11686_2014_7",0.163746393339423
"245","11688_2014_6",0.000167872860505366
"246","11688_2014_7",0.000167872860505366
"247","11695_2014_6",0.126257219893645
"248","11695_2014_7",0.126257219893645
"249","11696_2014_6",0.000167872860505366
"250","11696_2014_7",0.000167872860505366
"251","11702_2014_6",0.000167872860505366
"252","11702_2014_7",0.000167872860505366
"253","11716_2014_6",0.000167872860505366
"254","11716_2014_7",0.000167872860505366
"255","11718_2014_6",0.214549877300919
"256","11718_2014_7",0.214549877300919
"257","11722_2014_6",0.000167872860505366
"258","11722_2014_7",0.000167872860505366
"259","11724_2014_6",0.000167872860505366
"260","11724_2014_7",0.000167872860505366
"261","11726_2014_6",0.193694819146622
"262","11726_2014_7",0.193694819146622
"263","11728_2014_6",0.246272390492371
"264","11728_2014_7",0.246272390492371
"265","11731_2014_6",0.000167872860505366
"266","11731_2014_7",0.000167872860505366
"267","11734_2014_6",0.304945793204478
"268","11734_2014_7",0.304945793204478
"269","11736_2014_6",0.000167872860505366
"270","11736_2014_7",0.000167872860505366
"271","11739_2014_6",0.000167872860505366
"272","11739_2014_7",0.000167872860505366
"273","11740_2014_6",0.214549877300919
"274","11740_2014_7",0.214549877300919
"275","11747_2014_6",0.214549877300919
"276","11747_2014_7",0.214549877300919
"277","11749_2014_6",0.193694819146622
"278","11749_2014_7",0.193694819146622
"279","11751_2014_6",0.000167872860505366
"280","11751_2014_7",0.000167872860505366
"281","11752_2014_6",0.000167872860505366
"282","11752_2014_7",0.000167872860505366
"283","11755_2014_6",0.23152144681131
"284","11755_2014_7",0.23152144681131
"285","11760_2014_6",0.402567714480759
"286","11760_2014_7",0.402567714480759
"287","11763_2014_6",0.214549877300919
"288","11763_2014_7",0.214549877300919
"289","11765_2014_6",0.193694819146622
"290","11765_2014_7",0.193694819146622
"291","11766_2014_6",0.000167872860505366
"292","11766_2014_7",0.000167872860505366
"293","11767_2014_6",0.000167872860505366
"294","11767_2014_7",0.000167872860505366
"295","11771_2014_6",0.193694819146622
"296","11771_2014_7",0.193694819146622
"297","11772_2014_6",0.000167872860505366
"298","11772_2014_7",0.000167872860505366
"299","11780_2014_6",0.163746393339423
"300","11780_2014_7",0.163746393339423
"301","11781_2014_6",0.261135316161929
"302","11781_2014_7",0.261135316161929
"303","11790_2014_6",0.261135316161929
"304","11790_2014_7",0.261135316161929
"305","11795_2014_6",0.126257219893645
"306","11795_2014_7",0.126257219893645
"307","11796_2014_6",0.000167872860505366
"308","11796_2014_7",0.000167872860505366
"309","11800_2014_6",0.000167872860505366
"310","11800_2014_7",0.000167872860505366
"311","11802_2014_6",0.341361102249956
"312","11802_2014_7",0.341361102249956
"313","11803_2014_6",0.294035241738497
"314","11803_2014_7",0.294035241738497
"315","11804_2014_6",0.126257219893645
"316","11804_2014_7",0.126257219893645
"317","11805_2014_6",0.000167872860505366
"318","11805_2014_7",0.000167872860505366
"319","11806_2014_6",0.000167872860505366
"320","11806_2014_7",0.000167872860505366
"321","11807_2014_6",0.000167872860505366
"322","11807_2014_7",0.000167872860505366
"323","11812_2014_6",0.304945793204478
"324","11812_2014_7",0.304945793204478
"325","11825_2014_6",0.000167872860505366
"326","11825_2014_7",0.000167872860505366
"327","11837_2014_6",0.000167872860505366
"328","11837_2014_7",0.000167872860505366
"329","11838_2014_6",0.000167872860505366
"330","11838_2014_7",0.000167872860505366
"331","11845_2014_6",0.254468417818327
"332","11845_2014_7",0.254468417818327
"333","11847_2014_6",0.341361102249956
"334","11847_2014_7",0.341361102249956
"335","11849_2014_6",0.000167872860505366
"336","11849_2014_7",0.000167872860505366
"337","11850_2014_6",0.000167872860505366
"338","11850_2014_7",0.000167872860505366
"339","11854_2014_6",0.214549877300919
"340","11854_2014_7",0.214549877300919
"341","11857_2014_6",0.000167872860505366
"342","11857_2014_7",0.000167872860505366
"343","11858_2014_6",0.000167872860505366
"344","11858_2014_7",0.000167872860505366
"345","11862_2014_6",0.193694819146622
"346","11862_2014_7",0.193694819146622
"347","11869_2014_6",0.126257219893645
"348","11869_2014_7",0.126257219893645
"349","11877_2014_6",0.000167872860505366
"350","11877_2014_7",0.000167872860505366
"351","11886_2014_6",0.000167872860505366
"352","11886_2014_7",0.000167872860505366
"353","11888_2014_6",0.000167872860505366
"354","11888_2014_7",0.000167872860505366
"355","11899_2014_6",0.000167872860505366
"356","11899_2014_7",0.000167872860505366
"357","11905_2014_6",0.341361102249956
"358","11905_2014_7",0.341361102249956
"359","11907_2014_6",0.193694819146622
"360","11907_2014_7",0.193694819146622
"361","11909_2014_6",0.126257219893645
"362","11909_2014_7",0.126257219893645
"363","11915_2014_6",0.275343363216683
"364","11915_2014_7",0.275343363216683
"365","11917_2014_6",0.23152144681131
"366","11917_2014_7",0.23152144681131
"367","11918_2014_6",0.000167872860505366
"368","11918_2014_7",0.000167872860505366
"369","11922_2014_6",0.000167872860505366
"370","11922_2014_7",0.000167872860505366
"371","11926_2014_6",0.193694819146622
"372","11926_2014_7",0.193694819146622
"373","11927_2014_6",0.193694819146622
"374","11927_2014_7",0.193694819146622
"375","11931_2014_6",0.193694819146622
"376","11931_2014_7",0.193694819146622
"377","11932_2014_6",0.275343363216683
"378","11932_2014_7",0.275343363216683
"379","11973_2014_6",0.000167872860505366
"380","11973_2014_7",0.000167872860505366
"381","11983_2014_6",0.3197226015281
"382","11983_2014_7",0.3197226015281
"383","11987_2014_6",0.000167872860505366
"384","11987_2014_7",0.000167872860505366
"385","11989_2014_6",0.000167872860505366
"386","11989_2014_7",0.000167872860505366
"387","11992_2014_6",0.214549877300919
"388","11992_2014_7",0.214549877300919
"389","11993_2014_6",0.304945793204478
"390","11993_2014_7",0.304945793204478
"391","11995_2014_6",0.000167872860505366
"392","11995_2014_7",0.000167872860505366
"393","11996_2014_6",0.000167872860505366
"394","11996_2014_7",0.000167872860505366
"395","11997_2014_6",0.000167872860505366
"396","11997_2014_7",0.000167872860505366
"397","11999_2014_6",0.000167872860505366
"398","11999_2014_7",0.000167872860505366
"399","12000_2014_6",0.3197226015281
"400","12000_2014_7",0.3197226015281
"401","12001_2014_6",0.126257219893645
"402","12001_2014_7",0.126257219893645
"403","12002_2014_6",0.23152144681131
"404","12002_2014_7",0.23152144681131
"405","12003_2014_6",0.341361102249956
"406","12003_2014_7",0.341361102249956
"407","12004_2014_6",0.246272390492371
"408","12004_2014_7",0.246272390492371
"409","12005_2014_6",0.000167872860505366
"410","12005_2014_7",0.000167872860505366
"411","12008_2014_6",0.21374
"412","12008_2014_7",0.21374
"413","12012_2014_6",0.000167872860505366
"414","12012_2014_7",0.000167872860505366
"415","12015_2014_6",0.000167872860505366
"416","12015_2014_7",0.000167872860505366
"417","12016_2014_6",0.284499040331672
"418","12016_2014_7",0.284499040331672
"419","12018_2014_6",0.214549877300919
"420","12018_2014_7",0.214549877300919
"421","12022_2014_6",0.261135316161929
"422","12022_2014_7",0.261135316161929
"423","12032_2014_6",0.000167872860505366
"424","12032_2014_7",0.000167872860505366
"425","12034_2014_6",0.000167872860505366
"426","12034_2014_7",0.000167872860505366
"427","12036_2014_6",0.126257219893645
"428","12036_2014_7",0.126257219893645
"429","12041_2014_6",0.000167872860505366
"430","12041_2014_7",0.000167872860505366
"431","12042_2014_6",0.23152144681131
"432","12042_2014_7",0.23152144681131
"433","12045_2014_6",0.163746393339423
"434","12045_2014_7",0.163746393339423
"435","12049_2014_6",0.294035241738497
"436","12049_2014_7",0.294035241738497
"437","12054_2014_6",0.000167872860505366
"438","12054_2014_7",0.000167872860505366
"439","12055_2014_6",0.193694819146622
"440","12055_2014_7",0.193694819146622
"441","12058_2014_6",0.275343363216683
"442","12058_2014_7",0.275343363216683
"443","12068_2014_6",0.341361102249956
"444","12068_2014_7",0.341361102249956
"445","12071_2014_6",0.000167872860505366
"446","12071_2014_7",0.000167872860505366
"447","12074_2014_6",0.000167872860505366
"448","12074_2014_7",0.000167872860505366
"449","12075_2014_6",0.246272390492371
"450","12075_2014_7",0.246272390492371
"451","12076_2014_6",0.000167872860505366
"452","12076_2014_7",0.000167872860505366
"453","12080_2014_6",0.000167872860505366
"454","12080_2014_7",0.000167872860505366
"455","12092_2014_6",0.000167872860505366
"456","12092_2014_7",0.000167872860505366
"457","12094_2014_6",0.193694819146622
"458","12094_2014_7",0.193694819146622
"459","12095_2014_6",0.267855583765009
"460","12095_2014_7",0.267855583765009
"461","12100_2014_6",0.193694819146622
"462","12100_2014_7",0.193694819146622
"463","12101_2014_6",0.23152144681131
"464","12101_2014_7",0.23152144681131
"465","12102_2014_6",0.294035241738497
"466","12102_2014_7",0.294035241738497
"467","12103_2014_6",0.000167872860505366
"468","12103_2014_7",0.000167872860505366
"469","12105_2014_6",0.000167872860505366
"470","12105_2014_7",0.000167872860505366
"471","12107_2014_6",0.126257219893645
"472","12107_2014_7",0.126257219893645
"473","12111_2014_6",0.214549877300919
"474","12111_2014_7",0.214549877300919
"475","12113_2014_6",0.000167872860505366
"476","12113_2014_7",0.000167872860505366
"477","12115_2014_6",0.000167872860505366
"478","12115_2014_7",0.000167872860505366
"479","12116_2014_6",0.214549877300919
"480","12116_2014_7",0.214549877300919
"481","12118_2014_6",0.000167872860505366
"482","12118_2014_7",0.000167872860505366
"483","12120_2014_6",0.000167872860505366
"484","12120_2014_7",0.000167872860505366
"485","12127_2014_6",0.3197226015281
"486","12127_2014_7",0.3197226015281
"487","12129_2014_6",0.246272390492371
"488","12129_2014_7",0.246272390492371
"489","12131_2014_6",0.193694819146622
"490","12131_2014_7",0.193694819146622
"491","12132_2014_6",0.193694819146622
"492","12132_2014_7",0.193694819146622
"493","12136_2014_6",0.000167872860505366
"494","12136_2014_7",0.000167872860505366
"495","12137_2014_6",0.000167872860505366
"496","12137_2014_7",0.000167872860505366
"497","12140_2014_6",0.000167872860505366
"498","12140_2014_7",0.000167872860505366
"499","12144_2014_6",0.000167872860505366
"500","12144_2014_7",0.000167872860505366
"501","12148_2014_6",0.000167872860505366
"502","12148_2014_7",0.000167872860505366
"503","12151_2014_6",0.126257219893645
"504","12151_2014_7",0.126257219893645
"505","12153_2014_6",0.000167872860505366
"506","12153_2014_7",0.000167872860505366
"507","12155_2014_6",0.000167872860505366
"508","12155_2014_7",0.000167872860505366
"509","12156_2014_6",0.000167872860505366
"510","12156_2014_7",0.000167872860505366
"511","12158_2014_6",0.000167872860505366
"512","12158_2014_7",0.000167872860505366
"513","12160_2014_6",0.000167872860505366
"514","12160_2014_7",0.000167872860505366
"515","12165_2014_6",0.214549877300919
"516","12165_2014_7",0.214549877300919
"517","12167_2014_6",0.000167872860505366
"518","12167_2014_7",0.000167872860505366
"519","12168_2014_6",0.193694819146622
"520","12168_2014_7",0.193694819146622
"521","12169_2014_6",0.254468417818327
"522","12169_2014_7",0.254468417818327
"523","12170_2014_6",0.000167872860505366
"524","12170_2014_7",0.000167872860505366
"525","12171_2014_6",0.000167872860505366
"526","12171_2014_7",0.000167872860505366
"527","12176_2014_6",0.214549877300919
"528","12176_2014_7",0.214549877300919
"529","12179_2014_6",0.126257219893645
"530","12179_2014_7",0.126257219893645
"531","12182_2014_6",0.000167872860505366
"532","12182_2014_7",0.000167872860505366
"533","12186_2014_6",0.193694819146622
"534","12186_2014_7",0.193694819146622
"535","12188_2014_6",0.000167872860505366
"536","12188_2014_7",0.000167872860505366
"537","12189_2014_6",0.214549877300919
"538","12189_2014_7",0.214549877300919
"539","12190_2014_6",0.000167872860505366
"540","12190_2014_7",0.000167872860505366
"541","12191_2014_6",0.000167872860505366
"542","12191_2014_7",0.000167872860505366
"543","12192_2014_6",0.000167872860505366
"544","12192_2014_7",0.000167872860505366
"545","12193_2014_6",0.193694819146622
"546","12193_2014_7",0.193694819146622
"547","12194_2014_6",0.000167872860505366
"548","12194_2014_7",0.000167872860505366
"549","20117_2014_6",0.000167872860505366
"550","20117_2014_7",0.000167872860505366
"551","20118_2014_6",0.000167872860505366
"552","20118_2014_7",0.000167872860505366
"553","20124_2014_6",0.304945793204478
"554","20124_2014_7",0.304945793204478
"555","20127_2014_6",0.294035241738497
"556","20127_2014_7",0.294035241738497
"557","20128_2014_6",0.000167872860505366
"558","20128_2014_7",0.000167872860505366
"559","20131_2014_6",0.000167872860505366
"560","20131_2014_7",0.000167872860505366
"561","20140_2014_6",0.000167872860505366
"562","20140_2014_7",0.000167872860505366
"563","20142_2014_6",0.21374
"564","20142_2014_7",0.21374
"565","20143_2014_6",0.254468417818327
"566","20143_2014_7",0.254468417818327
"567","20152_2014_6",0.000167872860505366
"568","20152_2014_7",0.000167872860505366
"569","20153_2014_6",0.000167872860505366
"570","20153_2014_7",0.000167872860505366
"571","20154_2014_6",0.000167872860505366
"572","20154_2014_7",0.000167872860505366
"573","20158_2014_6",0.000167872860505366
"574","20158_2014_7",0.000167872860505366
"575","20162_2014_6",0.284499040331672
"576","20162_2014_7",0.284499040331672
"577","20167_2014_6",0.000167872860505366
"578","20167_2014_7",0.000167872860505366
"579","20171_2014_6",0.402567714480759
"580","20171_2014_7",0.402567714480759
"581","20172_2014_6",0.000167872860505366
"582","20172_2014_7",0.000167872860505366
"583","20174_2014_6",0.000167872860505366
"584","20174_2014_7",0.000167872860505366
"585","20179_2014_6",0.126257219893645
"586","20179_2014_7",0.126257219893645
"587","20181_2014_6",0.214549877300919
"588","20181_2014_7",0.214549877300919
"589","20182_2014_6",0.246272390492371
"590","20182_2014_7",0.246272390492371
"591","20183_2014_6",0.214549877300919
"592","20183_2014_7",0.214549877300919
"593","20185_2014_6",0.000167872860505366
"594","20185_2014_7",0.000167872860505366
"595","20189_2014_6",0.000167872860505366
"596","20189_2014_7",0.000167872860505366
"597","20190_2014_6",0.000167872860505366
"598","20190_2014_7",0.000167872860505366
"599","20191_2014_6",0.163746393339423
"600","20191_2014_7",0.163746393339423
"601","20192_2014_6",0.284499040331672
"602","20192_2014_7",0.284499040331672
"603","20195_2014_6",0.000167872860505366
"604","20195_2014_7",0.000167872860505366
"605","20198_2014_6",0.52878564397818
"606","20198_2014_7",0.52878564397818
"607","20199_2014_6",0.23152144681131
"608","20199_2014_7",0.23152144681131
"609","20200_2014_6",0.126257219893645
"610","20200_2014_7",0.126257219893645
"611","20201_2014_6",0.304945793204478
"612","20201_2014_7",0.304945793204478
"613","20203_2014_6",0.000167872860505366
"614","20203_2014_7",0.000167872860505366
"615","20204_2014_6",0.000167872860505366
"616","20204_2014_7",0.000167872860505366
"617","20210_2014_6",0.254468417818327
"618","20210_2014_7",0.254468417818327
"619","20218_2014_6",0.000167872860505366
"620","20218_2014_7",0.000167872860505366
"621","20219_2014_6",0.341361102249956
"622","20219_2014_7",0.341361102249956
"623","20220_2014_6",0.23152144681131
"624","20220_2014_7",0.23152144681131
"625","20221_2014_6",0.000167872860505366
"626","20221_2014_7",0.000167872860505366
"627","20224_2014_6",0.000167872860505366
"628","20224_2014_7",0.000167872860505366
"629","20225_2014_6",0.23152144681131
"630","20225_2014_7",0.23152144681131
"631","20226_2014_6",0.193694819146622
"632","20226_2014_7",0.193694819146622
"633","20227_2014_6",0.23152144681131
"634","20227_2014_7",0.23152144681131
"635","20230_2014_6",0.214549877300919
"636","20230_2014_7",0.214549877300919
"637","20233_2014_6",0.000167872860505366
"638","20233_2014_7",0.000167872860505366
"639","20235_2014_6",0.214549877300919
"640","20235_2014_7",0.214549877300919
"641","20237_2014_6",0.267855583765009
"642","20237_2014_7",0.267855583765009
"643","20240_2014_6",0.193694819146622
"644","20240_2014_7",0.193694819146622
"645","300133_2014_6",0.246272390492371
"646","300133_2014_7",0.246272390492371
"647","300194_2014_6",0.000167872860505366
"648","300194_2014_7",0.000167872860505366
"649","300197_2014_6",0.163746393339423
"650","300197_2014_7",0.163746393339423
"651","300272_2014_6",0.000167872860505366
"652","300272_2014_7",0.000167872860505366
"653","300313_2014_6",0.000167872860505366
"654","300313_2014_7",0.000167872860505366
"655","300333_2014_6",0.23152144681131
"656","300333_2014_7",0.23152144681131
"657","300363_2014_6",0.0773837499677038
"658","300363_2014_7",0.0773837499677038
"659","300389_2014_6",0.000167872860505366
"660","300389_2014_7",0.000167872860505366
"661","300540_2014_6",0.214549877300919
"662","300540_2014_7",0.214549877300919
"663","300591_2014_6",0.246272390492371
"664","300591_2014_7",0.246272390492371
"665","300592_2014_6",0.000167872860505366
"666","300592_2014_7",0.000167872860505366
"667","300593_2014_6",0.214549877300919
"668","300593_2014_7",0.214549877300919
"669","300770_2014_6",0.000167872860505366
"670","300770_2014_7",0.000167872860505366
"671","300771_2014_6",0.163746393339423
"672","300771_2014_7",0.163746393339423
"673","300773_2014_6",0.000167872860505366
"674","300773_2014_7",0.000167872860505366
"675","300801_2014_6",0.163746393339423
"676","300801_2014_7",0.163746393339423
"677","300838_2014_6",0.193694819146622
"678","300838_2014_7",0.193694819146622
"679","300881_2014_6",0.261135316161929
"680","300881_2014_7",0.261135316161929
"681","300952_2014_6",0.294035241738497
"682","300952_2014_7",0.294035241738497
"683","300968_2014_6",0.214549877300919
"684","300968_2014_7",0.214549877300919
"685","301313_2014_6",0.000167872860505366
"686","301313_2014_7",0.000167872860505366
"687","301338_2014_6",0.000167872860505366
"688","301338_2014_7",0.000167872860505366
"689","301372_2014_6",0.000167872860505366
"690","301372_2014_7",0.000167872860505366
"691","400001_2014_6",0.267855583765009
"692","400001_2014_7",0.267855583765009
"693","400002_2014_6",0.000167872860505366
"694","400002_2014_7",0.000167872860505366
"695","400003_2014_6",0.000167872860505366
"696","400003_2014_7",0.000167872860505366
"697","400004_2014_6",0.163746393339423
"698","400004_2014_7",0.163746393339423
"699","400005_2014_6",0.000167872860505366
"700","400005_2014_7",0.000167872860505366
"701","400006_2014_6",0.163746393339423
"702","400006_2014_7",0.163746393339423
"703","400008_2014_6",0.000167872860505366
"704","400008_2014_7",0.000167872860505366
"705","400010_2014_6",0.0773837499677038
"706","400010_2014_7",0.0773837499677038
"707","400011_2014_6",0.000167872860505366
"708","400011_2014_7",0.000167872860505366
"709","400013_2014_6",0.000167872860505366
"710","400013_2014_7",0.000167872860505366
"711","400017_2014_6",0.163746393339423
"712","400017_2014_7",0.163746393339423
"713","400019_2014_6",0.341361102249956
"714","400019_2014_7",0.341361102249956
"715","400021_2014_6",0.341361102249956
"716","400021_2014_7",0.341361102249956
"717","400023_2014_6",0.000167872860505366
"718","400023_2014_7",0.000167872860505366
"719","400024_2014_6",0.000167872860505366
